,name,region,X,Y
7070,Miltonduff 12 Year Old 1998 - Provenance (Douglas Laing),Speyside Whisky,0.7861880164909705,-0.3271193169486751
7071,Longmorn 15 Year Old 1996 Rare Auld,Speyside Whisky,0.05346646050776044,0.24026004900760278
7072,Edradour 11 Year Old 2000 Burgundy Cask Finish - Straight from the Cask 57.1%,Highland Whisky,0.7113080678416445,-0.33240130385088534
7073,Craigellachie 11 Year Old 1999 - NC2 (Duncan Taylor),Speyside Whisky,0.20404130754508001,-0.20386913460468153
7074,Glengoyne 17 Year Old,Highland Whisky,0.4383678323969047,-0.12244995914343974
7075,Glengoyne 17 Year Old,Highland Whisky,0.4383678323969047,-0.12244995914343974
7076,Glengoyne 17 Year Old,Highland Whisky,0.06357200668575286,-0.6830837281534496
7077,Glengoyne 17 Year Old,Highland Whisky,0.06357200668575286,-0.6830837281534496
7078,Glengoyne 17 Year Old,Highland Whisky,0.4383678323969047,-0.12244995914343974
7079,Glengoyne 17 Year Old,Highland Whisky,0.4383678323969047,-0.12244995914343974
7080,Glengoyne 17 Year Old,Highland Whisky,0.06357200668575286,-0.6830837281534496
7081,Glengoyne 17 Year Old,Highland Whisky,0.06357200668575286,-0.6830837281534496
7082,Glengoyne 17 Year Old,Highland Whisky,0.4383678323969047,-0.12244995914343974
7083,Glengoyne 17 Year Old,Highland Whisky,0.4383678323969047,-0.12244995914343974
7084,Glengoyne 17 Year Old,Highland Whisky,0.06357200668575286,-0.6830837281534496
7085,Glengoyne 17 Year Old,Highland Whisky,0.06357200668575286,-0.6830837281534496
7086,Glengoyne 17 Year Old,Highland Whisky,0.4383678323969047,-0.12244995914343974
7087,Glengoyne 17 Year Old,Highland Whisky,0.4383678323969047,-0.12244995914343974
7088,Glengoyne 17 Year Old,Highland Whisky,0.06357200668575286,-0.6830837281534496
7089,Glengoyne 17 Year Old,Highland Whisky,0.06357200668575286,-0.6830837281534496
7090,GlenDronach 32 Year Old 1978 Batch 5,Highland Whisky,0.3148068632226343,-0.6224504055534892
7091,Mosstowie 32 Year Old 1979 Cask 12760 - Cask Strength Collection (Signatory),Speyside Whisky,0.374194421020656,-0.06700985583004704
7092,Rosebank 21 Year Old 1990 (2011 Special Release),Lowland Whisky,0.8036845816734199,-0.08633641410733787
7093,Glen Garioch 21 Year Old Single Cask (Master of Malt),Highland Whisky,0.5751595117220272,-0.10181096307433765
7094,Bunnahabhain 22 Year Old 1988 - Rare Auld (Duncan Taylor),Islay Whisky,0.3404434208566939,-0.01713093006722942
7095,Bowmore 35 Year Old 1970 - Cask Strength Collection Rare Reserve (Signatory),Islay Whisky,0.6150599183311041,0.4169974986921826
7096,Teaninich 27 Year Old 1982 - Old Malt Cask (Douglas Laing),Highland Whisky,0.30344434907609136,-0.39286542680734315
7097,Benriach 19 Year Old 1994 Virgin American Oak (cask 4386),Speyside Whisky,0.20239201718109534,-0.0075025009713206026
7098,Bowmore 12 Year Old 1999 - Un-Chillfiltered (Signatory),Islay Whisky,0.636852163335017,0.6742956438749208
7099,Springbank 19 Year Old 1991 - Mission (Murray McDavid),Campbeltown Whisky,0.41385165511341115,0.05319671753354005
7101,Strathisla 12 Year Old 1999 - Provenance (Douglas Laing),Speyside Whisky,0.8096922589921699,-0.6752296185205382
7102,Edradour 13 Year Old 1997 Moscatel Cask Finish - Straight from the Cask 56.6%,Highland Whisky,0.48818477819022765,-0.2915755580479727
7103,Arran 15 Year Old 1996 - Old Malt Cask (Douglas Laing),Island Whisky,0.3849694300463013,-0.27191097986503726
7104,Bunnahabhain 13 Year Old 1997 (Murray McDavid),Islay Whisky,-0.05144756575005403,-0.4056625676623164
7105,Benrinnes 14 Year Old - Single Cask (Master of Malt),Speyside Whisky,0.17668993978824116,-0.2373222750996245
7106,Edradour 10 Year Old 2000 Chardonnay Cask Finish - Straight from the Cask,Highland Whisky,0.5571308089114717,-0.296595733387587
7107,Laphroaig 21 Year Old 1990 (cask 11728) - Mackillop's Choice,Islay Whisky,0.647222356019013,0.711113403504136
7108,Glenturret 25 Year Old 1985 - Cask Strength Collection (Signatory),Highland Whisky,0.25701962177927573,-0.22822087759310425
7109,Macduff 14 Year Old 1997 - Dimensions (Duncan Taylor),Highland Whisky,0.20895642033551315,0.09089523307826222
7110,GlenDronach 41 Year Old 1971 Batch 6,Highland Whisky,0.6412248448059323,-0.800622336701138
7111,Bowmore 8 Year Old 2003 (Berry Bros. & Rudd),Islay Whisky,0.7192479003906462,0.9421657404811383
7112,Glen Grant 18 Year Old 1992 - Rare Auld (Duncan Taylor),Speyside Whisky,0.6307722889217817,-0.5794673725282904
7113,Bladnoch 10 Year Old - Sherry Matured Special Label  (57.1%),Lowland Whisky,0.14750885428041377,-0.5164562904532028
7114,Dalwhinnie 36 Year Old,Highland Whisky,0.4446183926885015,-0.06413149586527123
7115,Blair Athol 22 Year Old 1989 Dimensions (Ducan Taylor),Highland Whisky,-0.39225924972030113,-0.21189626878375692
7116,Bunnahabhain 18 Year Old 1992 - Mission (Murray McDavid),Islay Whisky,0.8408319857535433,-0.5578923656011394
7117,Balblair 2001,Highland Whisky,0.18731662226288937,-0.053960440697092
7118,Springbank 20 Year Old 1991 - Old & Rare (Douglas Laing),Campbeltown Whisky,-0.23483124268075112,-0.0904605459976131
7119,Caperdonich 18 Year Old 1994 - Old Malt Cask (Douglas Laing),Speyside Whisky,0.2503719229755112,0.4398397554129434
7120,Balvenie 10 Year Old Founder's Reserve with measure,Speyside Whisky,0.22649701699267044,0.018744073735880405
7121,Glenturret 34 Year Old 1977 - Single Cask (Master of Malt),Highland Whisky,0.16995444177929775,-0.16155657492494271
7122,Tamdhu 17 Year Old 1995 (Adelphi),Speyside Whisky,-0.10197833021847932,-0.5593341509141146
7123,Highland Park 24 Year Old 1987 - Cask Strength Collection (Signatory),Island Whisky,0.6241455156160598,0.03339585533112182
7124,Ardbeg Lord Robertson of Port Ellen,Islay Whisky,0.9930000135155296,-0.24294906625245277
7125,Dalmore 10 Year Old 2001 - Provenance (Douglas Laing),Highland Whisky,0.6106585083142602,-0.7448979199951962
7126,Mortlach 16 Year Old 1995 - Un-Chillfiltered (Signatory),Speyside Whisky,0.30114529716006566,-0.5939952067639536
7127,Bowmore 1996 (Berry Bros. & Rudd),Islay Whisky,0.37562037186246755,0.21085294124535386
7128,Springbank 18 Year Old 1993 - Dimensions (Douglas Laing),Campbeltown Whisky,1.0745499696573984,0.26208457567383747
7129,Braes of Glenlivet 22 Year Old 1989 - Dimensions (Duncan Taylor),Speyside Whisky,0.7616984466595991,-0.10934228603387086
7130,Glen Moray 20 Year Old 1990 - Rare Auld (Duncan Taylor) -  water damage to bottom of presentation box,Speyside Whisky,0.5179059749332523,-0.36975346351843036
7131,Glenmorangie 10 Year Old - The Original with Glasses,Highland Whisky,0.7563222345527577,-0.19828139588664795
7132,GlenDronach 19 Year Old 1992 - Batch 7,Highland Whisky,-0.22492158211836713,-0.5785648859640588
7133,Auchentoshan 13 Year Old 1997 - Old Malt Cask (Douglas Laing),Lowland Whisky,0.4301710678087926,-0.8443131282125218
7134,Miltonduff - Batch 1 (That Boutique-y Whisky Company),Speyside Whisky,0.1681468193045127,-0.2621100877188786
7135,Linkwood 13 Year Old 1998 - Un-Chillfiltered (Signatory),Speyside Whisky,0.47855241184541475,-0.20869706880668168
7136,Glen Garioch 25 Year Old 1986 - Old Malt Cask (Douglas Laing),Highland Whisky,-0.0671484288287923,-0.3383484798747408
7137,Glen Ord 8 Year Old 2004 - Provenance (Douglas Laing),Highland Whisky,0.015155977345081728,0.038687730704558373
7138,Glen Keith 16 Year Old 1995 (cask 171185) - Un-Chillfiltered (Signatory),Speyside Whisky,0.5892541452523398,-0.209828847322703
7139,Glenfarclas 1956 Family Cask,Speyside Whisky,0.45708711721556344,-0.5283329843155053
7140,GlenDronach 40 Year Old 1972  - Batch 7,Highland Whisky,0.3751934403326562,-0.7245532081727417
7141,Highland Park 27 Year Old 1984 - Directors' Cut (Douglas Laing),Island Whisky,0.7795604115368218,0.022046661477257444
7142,Bowmore 15 Year Old 1997 Cask 1903 - Cask Strength Collection (Signatory),Islay Whisky,0.44638495742946704,1.3331514003688874
7143,Allt-a-Bhainne 16 Year Old 1995 - Un-Chillfiltered (Signatory),Speyside Whisky,0.21849156734091213,-0.34719247646325024
7144,Edradour 2003 (cask 374) Port Cask Matured,Highland Whisky,0.1974521217206173,-0.24132976939581638
7145,Balblair 20 Year Old 1990 - Old Malt Cask (Douglas Laing),Highland Whisky,0.4014462234367372,-0.5563586548249421
7146,Jura 25 Year Old 1990 (cask 10990) - Xtra Old Particular (Douglas Laing),Island Whisky,-0.3718060378300733,0.2835725744530868
7147,Edradour 2003 Chardonnay Cask Matured - Batch 1,Highland Whisky,0.6426127928077325,-0.2642948705471235
7148,Benrinnes 27 Year Old 1984 (cask 2269) - Celebration of the Cask (Càrn Mòr),Speyside Whisky,0.43012754223416994,-0.34293073592233264
7149,Glen Moray 24 Year Old 1988 - Dimensions (Duncan Taylor),Speyside Whisky,0.35478943962014176,-0.24270489363047335
7150,Ben Nevis 14 Year Old 1997 - Provenance (Douglas Laing),Highland Whisky,-0.07336603163252682,-0.5264464598269051
7151,Edradour 1994 Season's Greetings (Signatory),Highland Whisky,0.30448198205062166,-0.6052815732103516
7152,Kilkerran Work In Progress 3rd Release,Campbeltown Whisky,0.7087595908061068,0.310543569475212
7153,Linkwood 24 Year Old 1985 (cask 4532) - Mackillop's Choice,Speyside Whisky,0.4771740974008146,0.44396685972942945
7154,Lowland 10 Year Old (ScottishPower),Lowland Whisky,0.4993693363792949,-0.5785005839427927
7155,Eastern Promise 1995 - Wemyss Malts (Glen Elgin),Speyside Whisky,-0.17002423856047225,0.08993308445464347
7156,Glengoyne 13 Year Old 1996 - Old Malt Cask (Douglas Laing),Highland Whisky,0.4101095681944855,-0.2432857288418046
7157,Mortlach 22 Year Old 1989 - The Octave (Duncan Taylor),Speyside Whisky,-0.2644907266406866,-0.308566742566494
7158,Miltonduff 21 Year Old 1990 Cask 8261 - Old Malt Cask (Douglas Laing),Speyside Whisky,0.44425600931081677,-0.11483275579755853
7159,Fettercairn 16 Year Old 1996 - Un-Chillfiltered (Signatory),Highland Whisky,0.2759070848182175,0.13011414010694666
7160,Aultmore 30 Year Old 1982 Cask 8533 - Old Malt Cask (Douglas Laing),Speyside Whisky,0.49597730084062963,-0.8859936483542874
7161,Macallan 26 Year Old 1978 - Old Malt Cask (Douglas Laing),Speyside Whisky,0.4760344658113153,-0.4418944523373998
7162,Glenlivet 34 Year Old 1977 - Old Malt Cask (Douglas Laing),Speyside Whisky,0.26729579300295564,-0.6669985367430472
7164,Glenglassaugh 32 Year Old 1979 Cask 1545 - Cask Strength Collection (Signatory),Highland Whisky,0.5939595600863667,-0.12708983609113172
7165,Brora - Batch 1 (That Boutique-y Whisky Company),Highland Whisky,0.6084414812712093,0.6431451916697559
7166,Ardmore 12 Year Old 1999 - Un-Chillfiltered (Signatory),Highland Whisky,0.6686593732376038,-0.06895202495274684
7167,Arran 12 Year Old 2000 - Provenance (Douglas Laing),Island Whisky,-0.13041805159724545,-0.19846929201795266
7168,GlenDronach 15 Year Old 1995 - Old Malt Cask (Douglas Laing),Highland Whisky,0.009726223261008604,-0.40097668673111986
7169,Linkwood 14 Year Old 1990 (Signatory) Old Bottling,Speyside Whisky,0.5933890334363763,-0.35952141175463226
7170,Glenrothes 17 Year Old 1997 (cask 9257) - Un-Chillfiltered (Signatory),Speyside Whisky,0.26171571960595374,-0.7983711832647703
7171,Clynelish 15 Year Old 1997 - Un-Chillfiltered (Signatory),Highland Whisky,0.5886429093845602,0.606792652844526
7172,Laphroaig 15 Year Old 1996 Cask 8512 - Cask Strength Collection (Signatory),Islay Whisky,1.0055126782114294,0.5852662408002285
7174,Miltonduff 27 Year Old 1984 - Dimensions (Duncan Taylor),Speyside Whisky,0.5935908099037545,-0.3353243655424315
7175,Lagavulin 14 Year Old 1990 (The Syndicate),Islay Whisky,0.8186492472810096,0.008156971113313614
7176,Bunnahabhain 10 Year Old 2001 - The Coopers Choice (The Vintage Malt Whisky Co.),Islay Whisky,0.5937929314398882,-0.002710769818024067
7177,Benrinnes 1976 - Connoisseurs Choice (Gordon & Macphail),Speyside Whisky,0.7632826615798691,-0.7301929515443979
7178,Caperdonich 21 Year Old 1992 (cask 46222) - The Duncan Taylor Single,Speyside Whisky,-0.08237702780008144,-0.29828197307476745
7179,Glenrothes 21 Year Old 1990 - Old & Rare (Douglas Laing),Speyside Whisky,0.28371525596004776,-0.6859933039569998
7180,Caol Ila 21 Year Old 1991 - The Coopers Choice (The Vintage Malt Whisky Co.),Islay Whisky,0.7620922333041197,0.7896443761174676
7181,Glenlivet 37 Year Old 1974 (Cask 5247) (Berry Bros. & Rudd,Speyside Whisky,0.27317281374086944,-0.41864366084916105
7182,Flambé Fruit 1995 (bottled 2015) - Wemyss Malts (Mortlach),Speyside Whisky,-0.4256740708108998,-0.2652408183360626
7183,Glenturret 34 Year Old 1977 (cask ref. #2) (Berry Bros. & Rudd),Highland Whisky,0.5416384442755195,-0.16206261428235577
7185,Glenlivet 38 Year Old 1973 (Berry Bros. & Rudd),Speyside Whisky,0.5500371285277081,-0.17526252381538063
7186,Ardmore 22 Year Old 1990 - Cask Strength Collection (Signatory),Highland Whisky,0.7153061017682721,0.25359536587852605
7187,Clynelish 15 Year Old 1997 - Adelphi,Highland Whisky,0.19150903849147496,0.1853725230261518
7188,Glen Keith 17 Year Old 1995 (casks 171188+171190) - Un-Chillfiltered (Signatory),Speyside Whisky,0.4498883636709544,-0.34769711978436835
7189,Glentauchers 30 Year Old 1981 - Cask Strength Collection (Signatory),Speyside Whisky,0.6589008298373811,-0.5883208846702275
7190,Macallan 1990 - Speymalt (Gordon & Macphail),Speyside Whisky,0.26417622857486245,-0.4447049032439439
7191,Mortlach 21 Year Old 1990 - Old Malt Cask (Douglas Laing),Speyside Whisky,0.6077938422847216,-0.6775005550757011
7192,Longmorn 15 Year Old 1996 - The Octave (Duncan Taylor),Speyside Whisky,0.2789607494193031,-0.18099582474535064
7193,Wemyss Honey Spice 1991 (Bunnhabhain),Islay Whisky,0.11860321096610105,-0.07863214834884413
7194,The Glenlivet 20 Year Old Helios - Single Cask Editions,Speyside Whisky,0.43079630751934495,-0.25533015057369424
7195,Arran - Batch 1 (That Boutique-y Whisky Company),Island Whisky,0.33571304822927295,0.005034839969787859
7196,Vanilla Oak 1996 - Wemyss Malts (Mortlach),Speyside Whisky,0.2400569338062195,0.44000612345917617
7197,Edradour 1999 Natural Cask Strength (cask 291) - Ibisco Decanter,Highland Whisky,-0.1561854531328198,-0.634808926371673
7198,Edradour 1999 Natural Cask Strength (cask 290) - Ibisco Decanter,Highland Whisky,0.05815304839272927,-0.33074471184623977
7199,Glenmorangie 1987 Special Bottling,Highland Whisky,0.49024241559178905,-0.6611525748297977
7200,Teaninich 28 Year Old 1983 - Dimensions  (Duncan Taylor),Highland Whisky,0.022101981175206238,0.16029608389617678
7201,Dalwhinnie 15 Year Old Centenary,Highland Whisky,0.7177341236894861,-0.45408662248321885
7202,Glenburgie 11 Year Old 1999 - Provenance (Douglas Laing),Speyside Whisky,0.21820115580596128,-0.4598691649324939
7203,The Macallan 15 Year Old 1997 (cask 9458) - Old Malt Cask (Douglas Laing),Speyside Whisky,0.15963223455712827,-0.12489634441017114
7204,Mortlach 17 Year Old 1995 - Un-Chillfiltered (Signatory),Speyside Whisky,0.5595100737249122,-0.556676095361396
7205,Glenfarclas 1978 Family Cask Release III,Speyside Whisky,0.27996211054463604,-0.02297416749773349
7206,Glenlivet 30 Year Old 1981 (Cask 9640) - Cask Strength Collection (Signatory),Speyside Whisky,0.381730840611678,0.3548360489773811
7207,Caol Ila 17 Year Old 1990 - Mackillop's Choice,Islay Whisky,0.32264219180830045,0.4753598915824995
7208,Glentauchers 15 Year Old 1996 - Dimensions (Duncan Taylor),Speyside Whisky,0.09554458671589458,-0.3338536138284515
7209,Ben Nevis 20 Year Old 1992 Cask 2523 - Cask Strength Collection (Signatory),Highland Whisky,0.8668594788034878,-0.5638023615171981
7210,Glenfarclas 1995 Family Cask Release VI,Speyside Whisky,0.24186147009236383,-0.5731747577181944
7211,Lochside 44 Year Old 1967 (cask 807) - The Coopers Choice (The Vintage Malt Whisky Co.),Highland Whisky,-0.00037018030533186863,-0.4352530559749683
7212,The Macallan 1965 - Speymalt (Gordon and MacPhail),Speyside Whisky,0.36593015850136584,-0.3990919573898078
7213,Jura 26 Year Old 1989 (casks 30734 & 30735) - Cask Strength Collection (Signatory),Island Whisky,-0.07726812914246681,0.4946534626334774
7214,Bunnahabhain Feis Ile 2013 - Sgeul Na Mara,Islay Whisky,0.25243543086805725,0.050066913059681674
7215,Glenfarclas 1980 Family Cask,Speyside Whisky,0.6412009216933076,-0.11575424436856192
7216,Bladnoch 11 Year Old Sherry Matured - Distillery Label,Lowland Whisky,0.6034184408253273,-0.5745147707057763
7217,Inchgower 30 Year Old 1982 (cask 6985) (Berry Bros. & Rudd),Speyside Whisky,0.5161993375254601,-0.5223859808853475
7218,Allt-à-Bhainne 7 Year Old 2008 (bottled 2016) - Hepburn's Choice (Langside),Speyside Whisky,-0.25650128758330576,-0.21009424795457443
7219,Bowmore 11 Year Old 2001 - Strictly Limited (Càrn Mòr),Islay Whisky,0.7724250988233692,0.5371951601151959
7220,Glenmorangie Astar,Highland Whisky,0.10083456103250452,-0.16929990297616726
7221,Glendullan 1997 - Connoisseurs Choice (Gordon & MacPhail),Speyside Whisky,0.7195490571690286,-0.2204878668044899
7222,Glen Grant 20 Year Old 1995 (casks 88164 & 88165) (Signatory),Speyside Whisky,-0.0968027918229175,-0.2229703570602281
7223,Caol Ila 1998 - Connoisseurs Choice (Gordon & MacPhail),Islay Whisky,0.7524625988714428,-0.09455516346201345
7224,Bruichladdich 20 Year Old 1992 Cask 9037 - Old Malt Cask (Douglas Laing),Islay Whisky,1.1196622805033236,-0.009602377637058663
7225,The GlenDronach Cask Strength - Batch 1,Highland Whisky,0.47093302951414134,-0.5852342915088081
7226,Glenglassaugh 32 Year Old 1979 Cask 1543 - Cask Strength Collection (Signatory),Highland Whisky,0.04930975408349081,-0.46479824809950077
7227,Bunnahabhain 20 Year Old 1991 (cask 5365) - Dimensions (Duncan Taylor),Islay Whisky,0.3363996535789803,0.005412534976575123
7228,Glenglassaugh 26 Year Old,Highland Whisky,-0.0598097511519586,-0.6344665267802001
7229,Balmenach 9 Year Old 2002 (cask 8496) - Provenance (Douglas Laing),Speyside Whisky,0.6680126486412322,-0.32328926408169434
7230,Wemyss Red Berry Cream 1990 (Ben Nevis),Highland Whisky,0.32025182451410394,-0.43267647960790706
7231,Benrinnes 16 Year Old 1995 - Cask Strength Collection (Signatory),Speyside Whisky,0.1266307353511369,-0.014663945066999941
7232,Speyburn 7 Year Old 2004 (cask 8498) - Provenance (Douglas Laing),Highland Whisky,0.38002145147836686,-0.21124413997713898
7233,Bruichladdich Islay Barley 2006,Islay Whisky,0.035096004841310174,0.6864197563096821
7234,Braeval 12 Year Old 1999 (cask 8011) - Provenance (Douglas Laing),Speyside Whisky,0.4247621313642275,-0.49892330400215035
7235,Braeval 12 Year Old 1999 (Cask 8887) - Provenance (Douglas Laing),Speyside Whisky,0.49739697757804524,-0.23084559100649393
7237,Caol Ila Feis Ile 2012,Islay Whisky,-0.08167057714656983,-0.1759952966164931
7238,Ben Nevis 45 Year Old 1967 (cask 9559) - Director's Cut (Douglas Laing),Highland Whisky,-0.38069872235304325,-0.5694935254487287
7239,Linkwood 26 Year Old 1985 - Cask Strength Collection (Signatory),Speyside Whisky,0.18463965537264948,-0.43515287173896244
